brand_name,property,city,room_type,available_contracts,quantity_available,description,thumbnail_url,image_urls,amenities
Prestige Student Living,26 Great George Street,Leeds,Deluxe Studio Plus,1,10,"With a generous size of 29.9 sq. m and all the essentials for a comfortable stay, the Deluxe Studio Plus is fully furnished. Inside, you’ll find a desk to keep your stuff organised, a cupboard for lots of storage, and a cosy bed for restful nights. This studio ensures a tidy living space by providing a clear separation between the kitchen and the main room. There’s also a tiny dining area adjacent to the kitchen, which makes for a flexible area for unwinding and enjoying meals. This studio provides you with a warm and functional home for your academic journey—the ideal balance of space and utility. *Room layouts are for illustration purposes. Actual rooms layouts may vary.",https://hfs.api.basepms.com/filesystem/room_types/images/PEnEhh1aRIPBjPCfxdgrIX139Xmai6ggEYnP3NTK.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/PEnEhh1aRIPBjPCfxdgrIX139Xmai6ggEYnP3NTK.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/7kOeT6zzyBGXzmhfALs764W5mcHeCp49NHl9pb29.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/uEaAicvdpqVNQkHMxsXWkxJK2lmD6iVOO0e1dFLE.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/0EywZrZFfa1QQxNAEsvGi2qCRxrlbBiOkx4V6Uz4.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/phOzX6lWpcBizfLGr1jPC1GkvFxxNXlFUvBwXKlh.jpg,Wardrobe|Desk Area
Prestige Student Living,26 Great George Street,Leeds,Premium Plus Studio,2,10,"Enter our Premium Plus Studio offers a generous living area of between 22.1 to 23.6 square metres. This studio ensures an efficient and well-organized living space by providing a clear separation between the kitchen and the main room. Inside you’ll find a cosy bed for restful nights, a roomy cabinet with lots of storage, and a desk specifically designed for your study needs. Your comfort and convenience are guaranteed because the studio is fully furnished. In addition, a tiny dining area next to the kitchen creates a multipurpose area for relaxing and enjoying meals. It’s a perfect blend of comfort and functionality, providing you with a welcoming place to call home during your student journey. *Room layouts are for illustration purposes. Actual rooms layouts may vary. *Room layouts are for illustration purposes. Actual rooms layouts may vary.",https://hfs.api.basepms.com/filesystem/room_types/images/SXjptdpjUn7UN5bK25v1XvpqV7AuN5lpj0zTFEix.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/SXjptdpjUn7UN5bK25v1XvpqV7AuN5lpj0zTFEix.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/GHiUReVB2La4QWCWjQxlTnWOWqBFxpZp0aotvXXA.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/EOuLDzMkdV4fiRHKrhGD8LPK2A8m2FF8ZrH0X7nq.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/CumUt2mPi3KXhI95YXdDOWEE8SFUBjL0BkQG8N0Y.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/GVGIYdg1drCXV5o2oj6bZaHkLH3j0DdhCzSgmhUj.jpg,Wardrobe|Desk Area
Prestige Student Living,26 Great George Street,Leeds,Premium Studio,4,10,"Welcome to our Premium Studio offers a large living area ranging from 20.1 to 21.9 square metres. The studio comes fully furnished, guaranteeing your comfort and convenience. The studio ensures an efficient and well-organized living space by dividing the kitchen and main room in a well-organized manner. It has a comfortable bed ensuring that you get a good night’s sleep, and a designated study desk so you can focus on your work with no distractions. The studio also has a cupboard with ample storage space to safely store all your belongings. In addition, the compact dining area next to the kitchen provides a flexible area for unwinding and enjoying meals. This studio offers a great balance of space and functionality making it ideal for students. *Room layouts are for illustration purposes. Actual rooms layouts may vary.",https://hfs.api.basepms.com/filesystem/room_types/images/6D5YGjtDrupJuaaB9j2SX86avrfX4KzCvJOwnIx3.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/6D5YGjtDrupJuaaB9j2SX86avrfX4KzCvJOwnIx3.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/YG3HVAk7S3BCNcr047eOKHEQLWOrBKJz8dHP6LSY.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/bzKIwjIVk0qHwGOI1PxG1ZlpPMfI0bMjSqy7OFmB.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/vorPlrRpTVl9HIBye9pSvj3padPpkdtMUI1x35OU.jpg,Wardrobe|Desk Area
Prestige Student Living,26 Great George Street,Leeds,Superior Mezzanine Studio,2,10,"Welcome to your own spacious Superior Mezzanine Studio! With a generous 28.2 to 29.4 square metres (incl. the bed deck), this studio offers a spacious and inviting environment designed for a comfortable stay. Fully furnished with everything you need, it combines practicality with style. Inside, you’ll find a well-organised desk, a large cupboard with plenty of storage space, and a cosy bed to ensure restful nights. The studio’s thoughtful layout creates a sense of openness, with a clear separation between the kitchen and the main living area for added convenience. A good-sized dining area next to the kitchen provides a flexible space where you can relax, study, or enjoy your meals. This studio is more than just a place to live—it’s a warm, stylish, and functional home that perfectly balances space and utility. *Room layouts are for illustration purposes. Actual rooms layouts may vary.",https://hfs.api.basepms.com/filesystem/room_types/images/JviYnETzNhSNDA8KJxkuArD7OclNm1AYfj4nK9X8.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/JviYnETzNhSNDA8KJxkuArD7OclNm1AYfj4nK9X8.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/fpgeMBy42dPVosvpUQ2ovCgoeJ3vBBwYHg0TbTKW.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/gqQSpbteFqFcUNffKXDjgoWFNOVwSJePUavi9jSu.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/4q2P4j2L93zeCWRS4hAx6QlJchM3RSYyJCqrf8Nb.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/u8RXtzrn4CH3G47pAgfMAVx0PtWWWNJ245cIE0ok.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/wvK66mEU3fAynPkXXwRHKLmxAyEjRKBqxwFoUE8i.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/ds2YtMHUI49K7bTg16iFKLcLEbLGxHkLpjAseHpX.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/K0vkTd6HEtiwkrDVmPde2IoDEDFQdkqaGOJVvywk.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/ehf0FNdOpTV8fQnGWHJ65UQWVdZ8fRCWTja7jpaq.jpg,Wardrobe|Desk Area
Prestige Student Living,33 Parkside,Coventry,Classic 2 Bed Apartment,1,10,"This spacious 2 bed apartment comes complete with a fully fitted modern kitchenette, a three quarter sized bed, generous storage, large study area, and a shared bathroom. You will also have residents only access to the private cinema room, gaming lounge, private hire dining room, fully equipped fitness suite, panoramic landscaped roof terrace as well as contemporary lounges.",https://hfs.api.basepms.com/filesystem/room_types/images/ju8mM6cyV1ifARERhxoMbOk16KRQfZZcheCDWSpl.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/ju8mM6cyV1ifARERhxoMbOk16KRQfZZcheCDWSpl.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/l1OOJS7zCzVO1V6YNe86CrktHG3TBkiXOOYvRrnA.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/UflSdlXTW6K1Ut7TmBXb6pTYZpBBpaYInd1lCeUg.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/4cHy3aykgwzzBCDS8pu5BFIG5Je36SUNmygUOj43.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/wQAMDYOYdHh0UdIGqDPZFMiiuDzp6BLdT1GgPc13.jpg,
Prestige Student Living,33 Parkside,Coventry,Deluxe 2 Bed Apartment,0,0,"This spacious 2 bed apartment comes complete with a three quarter sized bed, generous storage and a luxurious balcony. This room also boasts a fully fitted modern kitchenette, large study area, and a stylish en-suite bathroom per room. You will also have residents only access to the private cinema room, gaming lounge, private hire dining room, fully equipped fitness suite, panoramic landscaped roof terrace as well as contemporary lounges.",https://hfs.api.basepms.com/filesystem/room_types/images/agCSdVn3SRVRzBa5gMbn0FSxnCgDXhgNfIEFcO1u.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/agCSdVn3SRVRzBa5gMbn0FSxnCgDXhgNfIEFcO1u.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/0q1p37fFE9jfX8SqFLpkCiwbAaNroWb4jPmHLFNH.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/dS9hTxgU7OlnFlMmNlcG3pbobOAeqgKLzAMrKqsZ.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/iL6lrAOtdFb8eEwsSd43WLJM3kCXQPa7TELN52Ve.jpg,
Prestige Student Living,33 Parkside,Coventry,Deluxe Studio,1,0,"This private luxury studio comes complete with a fully fitted modern kitchenette, a three quarter sized bed, and a large en-suite bathroom. You will have plenty of space in this large studio which is a brilliant 22m2! You will also have residents only access to the private cinema room, gaming lounge, private hire dining room, fully equipped fitness suite, panoramic landscaped roof terrace as well as contemporary lounges.",https://hfs.api.basepms.com/filesystem/room_types/images/nNG0SfUEaclelUyuwlQjNwRW8jzqZ8yq5SygizQ7.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/nNG0SfUEaclelUyuwlQjNwRW8jzqZ8yq5SygizQ7.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/J98ZAtc8VhCagv2gq1FKDhu3SmpYdSMbhZoLHtAn.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/4Dn9gaUBaYYK1S4f1VBBI7q4jX8a9A5W3t1YXVU9.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/U87k5qHq7suqmMBzEv25taoiIIqk4W2rjTfg19e8.jpg,
Prestige Student Living,33 Parkside,Coventry,Deluxe Studio Plus,1,10,"The Deluxe Studio Plus measures 23m2, and comes a fully fitted kitchenette, stylish en-suite bathroom and generous storage. Each studio boasts a three quarter bed, large study desk and chair, and a modern kitchenette, as well as plenty of floor space. You will also have residents only access to the private cinema room, gaming lounge, private hire dining room, fully equipped fitness suite, panoramic landscaped roof terrace as well as contemporary lounges.",https://hfs.api.basepms.com/filesystem/room_types/images/sHZ2jWo6n7IrVZxhyTdeXYetQq6gWear8fOi5VOY.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/sHZ2jWo6n7IrVZxhyTdeXYetQq6gWear8fOi5VOY.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/OVX4Yc4IttaOTQ178rjykxTPoEl8Vs3kTGH8pCEN.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/X0iAgsb8nL1ifDlcHiYjZGVVX7KX4xoLe94NQ5y2.jpg,
Prestige Student Living,33 Parkside,Coventry,Mezzanine Studio,1,10,"This spacious studio is split over two floors and comes complete with a fully fitted modern kitchenette, a three quarter sized bed, a large en-suite bathroom and a luxurious balcony. This room has plenty storage as well as a large study desk and chair. You will also have residents only access to the private cinema room, gaming lounge, private hire dining room, fully equipped fitness suite, panoramic landscaped roof terrace as well as contemporary lounges.",https://hfs.api.basepms.com/filesystem/room_types/images/KtKFCFJd9Zl4EfiOItINtOqJqs460vyIQi0Cv2lP.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/KtKFCFJd9Zl4EfiOItINtOqJqs460vyIQi0Cv2lP.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/pcRf68B1sM9PVMwioc3WynJywQgBapYwcbhLbtQS.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/OYyc1XyuYu1i6qQek2y2XYOLZKM0RTgEFKbqmE5O.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/2goKauD2dLoI4bxvwhW2GE4G36D4ZGICZZp1tBfn.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/nTYthTF83qe5mYVHuEiBYmSuWKdD6MAF4qWpQjma.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/ihdFNQRyVEOmquT5IKX1VjLcigIIuzkg376naKLa.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/VYZBvARu6tyglWim3c6ZzIvJ4NAso7LePP6L0AAd.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/0X9JLPEAF83WULHkdoSIjf6uR8cBTJO7BljLQpcK.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/LgU0xVTAWcwMUnjjpuTIGSNNvhUVM5nRoL182ZeP.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/W96kl5mE7WsMl9ICGeqKHHzPRljDVVnO5kqa8PbJ.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/UID0rcQ35m5jMkfrZ65vDgzQxHEU86Ly0zevalgM.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/sodCoDYtZhzWRDJMfaXVvYbOEwiHNRvguCcsr2Ou.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/GGczXFzaljQMvdC0AmNcQYkhIq7hdBvRFd55RyCp.jpg,
Prestige Student Living,33 Parkside,Coventry,Parkside Studio,1,10,"The Parkside studio comes a fully fitted kitchenette, stylish en-suite bathroom, ample storage and panoramic views from the 9th floor. Each studio boasts a three quarter bed, large study desk and chair, a modern kitchenette and large windows to enjoy the view. You will also have residents only access to the private cinema room, gaming lounge, private hire dining room, fully equipped fitness suite, panoramic landscaped roof terrace as well as contemporary lounges.",https://hfs.api.basepms.com/filesystem/room_types/images/boz1SUTuw0ljTyLA0Ih2iTzoghGfQk2VEDUW6koZ.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/boz1SUTuw0ljTyLA0Ih2iTzoghGfQk2VEDUW6koZ.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/N3UTo8Ces0Xalv1S3d6dqQZktER3rX0mxUSDo2ld.jpg,
Prestige Student Living,33 Parkside,Coventry,Premium 2 Bed Apartment,1,1,"This spacious 2 bed apartment comes complete with a fully fitted modern kitchenette, a three quarter sized bed, generous storage, large study area, and a stylish en-suite bathroom per room. You will also have residents only access to the private cinema room, gaming lounge, private hire dining room, fully equipped fitness suite, panoramic landscaped roof terrace as well as contemporary lounges.",https://hfs.api.basepms.com/filesystem/room_types/images/fTlIOx7b5ZhQ6VbiN9wcYjeMuM5GW1NvlbyYagHP.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/fTlIOx7b5ZhQ6VbiN9wcYjeMuM5GW1NvlbyYagHP.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/U6Ys7oUl8fXLN8MygRrxBujG2jNCIt2EeYgIxxgn.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/DHDUC2fXWcgVArlTmGHPpj0QmcDY1l3aNTIXKsuQ.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/X9EW8pPjP6EZMCV0fdc9VO4MBbjYb9i3iAF5efc6.jpg,
Prestige Student Living,33 Parkside,Coventry,Premium Mezzanine Studio,1,10,"The Premium Mezzanine studio is split over two floors and comes complete a fully fitted kitchenette, stylish en-suite bathroom, a luxurious balcony, ample storage and panoramic views from the 10th floor. Each studio boasts a three quarter bed, large study desk and chair, a modern kitchenette and large windows to enjoy the view. You will also have residents only access to the private cinema room, gaming lounge, private hire dining room, fully equipped fitness suite, panoramic landscaped roof terrace as well as contemporary lounges.",https://hfs.api.basepms.com/filesystem/room_types/images/KoufoN9t7GunrnGdlLAiacVQ5vWR88bno86NBjtr.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/KoufoN9t7GunrnGdlLAiacVQ5vWR88bno86NBjtr.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/FkM6jRtgJDusQuXEme5jW89r0cz9C9RGrITxb77p.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/bh3CscUusYl4gityTllSIFaiusReUQbC9QI53ZNF.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/shP1HjpwoDmae4n3OAYdkaPxc0H6Gs0yvu0mwAyX.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/9oxGt6eFd2M3VwMjhWw2OFJAR8KH0XDTVPjdcDbt.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/WygYoyg0Jn8dw7fwNsw8mCfN4CC0S9nZU8bD9ifC.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/k319OPRYUMkIFdkxrlPC1tdp2Iiw1NJ5ZWy8O5du.jpg,
Prestige Student Living,33 Parkside,Coventry,Premium Studio,2,1,"A modern private studio with a three quarter sized bed, stylish en-suite, and a large study desk and chair. This room is a large 20-22m2 with plenty of storage space throughout. You will also have residents only access to the private cinema room, gaming lounge, private hire dining room, fully equipped fitness suite, panoramic landscaped roof terrace as well as contemporary lounges.",https://hfs.api.basepms.com/filesystem/room_types/images/y5jffG1E4RPrZBrZSmL98PbE0VXmIR3yL4SZ8zDW.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/y5jffG1E4RPrZBrZSmL98PbE0VXmIR3yL4SZ8zDW.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/0pB8ARJNFSERjTnvE6yNqQhoWCjbq7mM5D0gIHRZ.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/3bqYyj19sYP7ZToE2Oaebr7lt2OKliRlSNwYaDNf.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/zv9j1lPht5etKxRJj4CM5Di9SBpm733a4TYD4zWA.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/irp7JSR33OFMBCyXvvavJsmngSKINgp6OpmarHAy.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/2h4jSbWhhf8L1MvqZR6CPmuUmZ6DR1wOb2vNzZrY.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/BKIqUN446gJTBj7krkfI6FtQxzsevZRYk3e1UrTZ.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/74eSzaK7F6tuPxDvSU87ClMrbvLiiuMbbIp2cofK.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/wStDNRsAiX29wVyNqlXpy8Tkz4RCxgh4r5m8ymPD.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/0WrBQQk6lvWVDkIlDteHTxe6Wzp7lQvzfRyQH9SX.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/gC0fT27f7iGAkEA1CozDktolUUxNXROJqroPMVkL.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/lrGVbT3fScmInBUEHA3wBa8DuaHDmB5WcEvfMvwL.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/1lmpluFAjwfBrfsFzaBX0AAkztFBvaOjgBA6kQ1d.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/tFxOAXIptuYTRraiXv4bdloIN7en5o0g1cvRvqE8.jpg,
Prestige Student Living,33 Parkside,Coventry,Super Deluxe Studio,1,10,"Very large self-contained studio comes a fully fitted kitchenette, stylish en-suite bathroom, and ample storage. Each studio boasts a three quarter bed, large study desk and chair, and a modern kitchenette. You will also have residents only access to the private cinema room, gaming lounge, private hire dining room, fully equipped fitness suite, panoramic landscaped roof terrace as well as contemporary lounges.",https://hfs.api.basepms.com/filesystem/room_types/images/R4mL3HgeXXnhkvU1RJ8rPFaDKvDhwMdws9XhNUpF.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/R4mL3HgeXXnhkvU1RJ8rPFaDKvDhwMdws9XhNUpF.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/hXkNFhzatDU0w3XZjcxOWDLZXkfDdFbvB3ckVnlN.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/jdKLaOtAdFJV7xXkU8RECNYfVGd9HF9WrYlXxvi3.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/6kYxQSUmOsX5aXibvxuCECy3h44fBQf3za86TD6X.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/5IjL4AdSvPqmPwqhDAlTYtlBQsrVRFHcjdT5kr5f.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/eFPnVm7LIYE9ChhR0YoTD4ppnciQsjiFUdX6j5bz.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/YsEEVte8e7OEAlfUxCWtVN3pv4BuobXAIOL4Sj7X.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/lzQk2uaP88lAm6Mb58swNnwQuvNwmbw8q1om3mXu.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/Cp1UHUejAGTZSCB4b53V5EHOZZncLm2ZHLqfw07a.jpg,
Prestige Student Living,79 Silver Street,Reading,Classic Studio,2,10,"This luxury Classic Studio measuring around 21-22m² offers a double size bed with memory foam mattress, under bed storage, bedside table, sliding mirrored wardrobe and drawers, 32” Smart TV, desk with bookcase, drawers & desk chair, black-out curtains, reading lights, breakfast bar with dining chairs, USB ports and a contemporary sofa to relax in. Over at the kitchen area, you’ll find a combination oven, built in microwave, built in extraction, 2-ring ceramic hob, integrated ridge/freezer and across the studio, a modern and spacious ensuite with shower. Don’t forget, that as a resident at 79 Silver Street, you also enjoy all the resident only privileges inclusive exclusive access to the beautiful on-site amenity areas including the residents lounge, dining room, private cinema and fitness suite to name a few. Get in touch to book now – these rooms are filling up fast!",https://hfs.api.basepms.com/filesystem/room_types/images/bn2JLtRINRHNSbTH2GsbnOAfdr3x3zLlES3c6zRR.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/bn2JLtRINRHNSbTH2GsbnOAfdr3x3zLlES3c6zRR.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/GI13O366duKDUB5cWQAsUqxPGehZTVy9n8sojYoP.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/j941OpnBygrIW7ZfIKvQkjxeuTSYiRyN4IxwrK8X.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/qlEsbLlv3UbYoUXBk2DVIPiENUFWjy6WPxOSkqrj.jpg,
Prestige Student Living,79 Silver Street,Reading,Deluxe Studio,2,10,"This luxury deluxe studio measuring around 25-30m² comes with a double size bed with memory foam mattress, under bed storage, bedside table, sliding mirrored wardrobe and drawers, 32” Smart TV, desk with bookcase, drawers & desk chair, black-out curtains, reading lights, breakfast bar with dining chairs, USB ports and a contemporary sofa to relax in. Over at the kitchen area, you’ll find a combination oven, built in microwave, built in extraction, 2-ring ceramic hob, integrated ridge/freezer and across the studio, a modern and spacious ensuite with shower. Don’t forget, that as a resident at 79 Silver Street, you also enjoy all the resident only privileges inclusive exclusive access to the beautiful on-site amenity areas including the residents lounge, dining room, private cinema and fitness suite to name a few. Get in touch to book now – these rooms are filling up fast!",https://hfs.api.basepms.com/filesystem/room_types/images/d80Z0ropB9FFGmVu7EuEER2mZv7soZkImiUXd0KQ.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/d80Z0ropB9FFGmVu7EuEER2mZv7soZkImiUXd0KQ.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/x1BiWn3UzE31CAxOXTwKvp59d76VzWcjniERff2R.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/N1hqGl4tAtm6FbsjTls04XSlLwUIZIVM7RwYk0vS.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/J83cfPD3khtRNxmj4IfHRUKIckDcuMUPnWy0m5R0.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/wR7rJahIy78GIo2AgkOQ97dvW6VPAqYcGgxE2Sfd.jpg,
Prestige Student Living,79 Silver Street,Reading,Premium Double Apartment,0,0,"This luxury premium double apartment measuring around 35m² comes with a double size bed with memory foam mattress, under bed storage, bedside table, sliding mirrored wardrobe and drawers, 32” Smart TV, desk with bookcase, drawers & desk chair, black-out curtains, reading lights, breakfast bar with dining chairs, USB ports and a contemporary sofa to relax in. Over at the kitchen area, you’ll find a combination oven, built in microwave, built in extraction, 2-ring ceramic hob, integrated ridge/freezer and across the studio, a modern and spacious ensuite with shower. Don’t forget, that as a resident at 79 Silver Street, you also enjoy all the resident only privileges inclusive exclusive access to the beautiful on-site amenity areas including the residents lounge, dining room, private cinema and fitness suite to name a few. Get in touch to book now – these rooms are filling up fast!",https://hfs.api.basepms.com/filesystem/room_types/images/meuJEHmYwJ4J0M7ptjvJXx7HHKdpVuSEqRPQEQsl.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/meuJEHmYwJ4J0M7ptjvJXx7HHKdpVuSEqRPQEQsl.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/KPcE5D0dlLJXH9qIdwHHqVlMH3R1WFvsEDUKtGlx.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/9rVlHiEv20IbsflDpCxNIDaVTYBsGOvuddFCyUC9.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/V79ubsmtpSn8LIqvI1pkQuOMC29VETaKJr5x80QB.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/h4PNRYcxBdXyT2icQhiMJDgqOC7XENRrpBOnN3rk.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/zKD5skeeUgq8ObrkforuGLuFFhl9hv8fE9nRjT9w.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/JKAEvW2Bw2K9co0ssd05GcRrrmJN45tVQ6I0aaJg.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/kw1xyiS7tuoc5gNlKG7uziKitbWvgXGHkJ60SCAb.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/EIXJgE2ni97YjK1y5Lmt3XH3O7NIhvvI28lUQWRi.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/aHKYFORsXAKxAnE43TWonq4AnSNlJeXMnE32SXnA.jpg,
